index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month,credit,Age,dup,cards
2454,0,0,1,2,11.184449175390174,Working,Secondary / secondary special,Married,House / apartment,2341,0,0,0,Sales staff,4.0,3.0,1.0,38.31506849315068,1,4
2455,0,0,1,0,11.119912506051302,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,Unemployed,2.0,5.0,2.0,64.03835616438356,1,2
2456,1,1,1,1,12.149512875996372,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1521,0,0,0,Sales staff,3.0,40.0,2.0,46.28219178082192,0,1
2457,0,0,1,0,11.813044872125642,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,15.0,2.0,63.07123287671233,1,7
2458,1,0,0,0,11.813044872125642,Working,Lower secondary,Civil marriage,House / apartment,3395,0,1,0,Low-skill Laborers,2.0,1.0,1.0,27.386301369863013,1,2
2459,1,0,1,2,12.793864865972417,State servant,Higher education,Married,House / apartment,5639,0,1,0,Managers,4.0,35.0,1.0,43.90958904109589,1,5
2460,0,0,0,1,12.100723240921731,State servant,Higher education,Married,House / apartment,2500,1,1,1,Core staff,3.0,46.0,2.0,38.54520547945206,1,10
2461,0,0,0,0,11.245072163263734,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,Unemployed,2.0,13.0,1.0,56.416438356164385,1,16
2462,0,0,0,0,11.119912506051302,Working,Secondary / secondary special,Married,Municipal apartment,11451,0,0,0,Cooking staff,2.0,54.0,2.0,49.76712328767123,1,7
2463,1,1,0,1,12.660334266993964,Commercial associate,Higher education,Married,With parents,716,1,1,0,High skill tech staff,3.0,49.0,1.0,32.02465753424657,1,12
2464,0,1,0,1,12.32386457003594,Working,Secondary / secondary special,Separated,House / apartment,3993,1,1,0,Managers,2.0,7.0,2.0,41.66575342465753,1,4
2465,1,0,1,0,12.218505042023168,Working,Higher education,Married,House / apartment,2060,0,0,0,Managers,2.0,52.0,2.0,40.942465753424656,1,2
2466,1,0,1,0,12.32386457003594,State servant,Secondary / secondary special,Married,House / apartment,381,0,0,0,Laborers,2.0,31.0,0.0,33.95616438356164,1,8
2467,0,0,1,1,11.9671934355799,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,345,0,0,0,Cooking staff,3.0,12.0,2.0,40.11506849315069,1,6
2468,1,1,1,1,12.419173941766314,Working,Secondary / secondary special,Married,House / apartment,4003,0,0,0,Core staff,3.0,21.0,2.0,43.20821917808219,1,3
2469,0,1,1,1,12.506184645360484,Commercial associate,Academic degree,Married,House / apartment,979,0,0,0,Sales staff,3.0,38.0,1.0,33.3013698630137,1,8
2470,0,0,0,0,12.218505042023168,Working,Higher education,Married,Municipal apartment,10689,1,0,0,Security staff,2.0,10.0,0.0,48.827397260273976,1,3
2471,0,1,1,0,12.283042945882695,Commercial associate,Secondary / secondary special,Married,House / apartment,542,0,0,0,Laborers,2.0,35.0,2.0,36.71780821917808,1,3
2472,0,0,0,0,12.100723240921731,Working,Secondary / secondary special,Single / not married,With parents,3853,1,1,0,Private service staff,1.0,11.0,2.0,36.701369863013696,1,3
2473,0,0,1,0,12.570722703538415,Pensioner,Secondary / secondary special,Separated,House / apartment,0,0,1,0,Unemployed,1.0,12.0,2.0,59.69315068493151,1,2
2474,0,0,1,0,12.218505042023168,State servant,Higher education,Widow,House / apartment,4919,0,0,0,Core staff,1.0,19.0,2.0,43.24383561643835,1,4
2475,0,0,1,0,10.714462212209277,Working,Secondary / secondary special,Married,House / apartment,6303,0,0,0,Medicine staff,2.0,44.0,2.0,55.084931506849315,0,1
2476,0,0,1,0,12.32386457003594,Pensioner,Higher education,Married,House / apartment,0,0,0,0,Unemployed,2.0,60.0,2.0,64.66301369863014,1,4
2477,0,0,1,0,11.813044872125642,State servant,Secondary / secondary special,Married,House / apartment,9422,0,1,0,Core staff,2.0,10.0,1.0,56.27945205479452,1,8
2478,1,0,0,0,12.506184645360484,Working,Higher education,Married,Rented apartment,408,1,1,0,Managers,2.0,3.0,1.0,47.397260273972606,1,2
2479,1,0,1,0,11.813044872125642,State servant,Secondary / secondary special,Single / not married,House / apartment,2027,0,0,0,Managers,1.0,8.0,2.0,40.1945205479452,1,3
2480,1,0,1,2,11.502895330932871,Working,Secondary / secondary special,Married,House / apartment,1026,1,1,0,Laborers,4.0,45.0,1.0,38.97534246575343,1,6
2481,0,1,1,2,11.744053058823512,Working,Secondary / secondary special,Married,House / apartment,107,0,0,0,Security staff,4.0,20.0,2.0,40.912328767123284,1,3
2482,0,0,0,0,11.813044872125642,Working,Secondary / secondary special,Single / not married,With parents,2697,0,0,0,Cleaning staff,1.0,7.0,2.0,54.868493150684934,1,3
2483,1,1,1,2,12.100723240921731,Working,Higher education,Married,House / apartment,2477,0,0,0,Managers,4.0,45.0,2.0,36.09315068493151,1,15
2484,0,1,1,0,12.506184645360484,State servant,Higher education,Married,House / apartment,12455,0,0,0,Core staff,2.0,26.0,2.0,60.15068493150685,1,5
2485,0,0,0,1,11.813044872125642,Working,Secondary / secondary special,Married,House / apartment,1589,0,1,0,Laborers,3.0,22.0,2.0,39.61917808219178,1,4
2486,0,0,1,1,12.343667023041714,State servant,Higher education,Married,House / apartment,1769,0,0,0,Core staff,3.0,28.0,0.0,30.649315068493152,1,4
2487,0,0,1,0,11.630726278246367,State servant,Higher education,Married,House / apartment,361,0,1,0,Core staff,2.0,3.0,0.0,35.71232876712329,1,3
2488,0,0,0,0,12.100723240921731,Working,Incomplete higher,Married,House / apartment,1904,0,0,0,Laborers,2.0,0.0,0.0,53.583561643835615,1,6
2489,0,0,0,2,11.813044872125642,Commercial associate,Secondary / secondary special,Married,House / apartment,4549,1,1,0,Laborers,4.0,8.0,0.0,34.35890410958904,1,6
2490,0,0,1,0,11.407587171287714,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,10.0,2.0,61.47945205479452,0,1
2491,0,0,1,0,10.896776361897594,Working,Secondary / secondary special,Married,House / apartment,7752,1,1,0,Laborers,2.0,16.0,2.0,51.0986301369863,1,4
2492,0,0,1,0,12.100723240921731,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,36.0,2.0,61.31780821917808,1,9
2493,0,1,0,0,12.32386457003594,Working,Secondary / secondary special,Widow,House / apartment,613,1,0,0,Laborers,1.0,1.0,1.0,34.30684931506849,1,10
2494,0,0,1,0,12.506184645360484,Working,Higher education,Single / not married,House / apartment,377,0,0,0,Sales staff,1.0,32.0,2.0,45.66575342465753,1,7
2495,0,0,1,1,11.845834217058348,Pensioner,Lower secondary,Married,House / apartment,0,0,0,0,Unemployed,3.0,34.0,2.0,59.54794520547945,1,3
2496,0,0,0,0,12.149512875996372,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,523,0,0,0,Managers,2.0,59.0,2.0,44.917808219178085,1,6
2497,0,0,0,0,12.100723240921731,Working,Secondary / secondary special,Married,House / apartment,1610,0,0,0,Laborers,2.0,10.0,1.0,28.243835616438357,1,6
2498,0,1,0,0,11.744053058823512,Working,Secondary / secondary special,Separated,House / apartment,1656,0,0,0,Core staff,1.0,3.0,1.0,46.224657534246575,1,3
2499,0,0,0,0,12.506184645360484,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,0,Unemployed,1.0,37.0,2.0,59.893150684931506,1,2
2500,0,1,1,1,12.489377652592443,Working,Higher education,Married,With parents,2514,0,0,0,Accountants,3.0,52.0,2.0,30.13150684931507,1,2
2501,0,0,1,1,12.100723240921731,Working,Higher education,Married,House / apartment,3457,0,0,0,Managers,3.0,49.0,0.0,52.71232876712329,1,2
2502,1,0,1,0,11.813044872125642,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,0,Unemployed,2.0,31.0,2.0,53.93150684931507,1,6
2503,1,1,0,0,11.655223319634864,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,1,Unemployed,2.0,11.0,2.0,63.52602739726027,1,3
2504,1,1,1,0,12.32386457003594,Commercial associate,Incomplete higher,Single / not married,With parents,223,0,0,1,Managers,1.0,6.0,2.0,27.487671232876714,1,2
2505,1,0,0,2,12.100723240921731,Working,Secondary / secondary special,Married,House / apartment,2324,0,0,1,Laborers,4.0,31.0,2.0,27.205479452054796,1,10
2506,1,0,0,0,12.506184645360484,State servant,Incomplete higher,Married,House / apartment,1674,0,0,0,Core staff,2.0,22.0,1.0,26.813698630136987,1,5
2507,0,1,1,1,12.506184645360484,Working,Secondary / secondary special,Married,House / apartment,4596,0,0,0,Laborers,3.0,53.0,0.0,39.75890410958904,1,4
2508,0,0,1,0,11.877582467350576,State servant,Higher education,Married,House / apartment,4449,0,0,0,Core staff,2.0,39.0,2.0,51.81643835616438,1,2
2509,1,1,1,1,12.100723240921731,Working,Higher education,Married,House / apartment,1800,0,0,0,Managers,3.0,39.0,2.0,38.58082191780822,1,12
2510,0,0,0,0,11.9671934355799,Commercial associate,Secondary / secondary special,Married,House / apartment,2934,0,0,0,Cooking staff,2.0,9.0,2.0,46.323287671232876,1,4
2511,1,1,1,0,11.630726278246367,Working,Secondary / secondary special,Married,House / apartment,1235,0,0,0,Drivers,2.0,39.0,2.0,47.397260273972606,1,6
2512,1,1,0,1,12.506184645360484,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1420,0,0,0,Laborers,3.0,31.0,2.0,37.07945205479452,1,5
2513,0,0,1,0,11.9671934355799,Working,Higher education,Civil marriage,With parents,674,0,0,0,Accountants,2.0,12.0,1.0,22.56986301369863,1,7
2514,0,1,0,0,12.660334266993964,Commercial associate,Higher education,Widow,House / apartment,3315,1,0,0,Managers,1.0,38.0,1.0,49.49041095890411,1,2
2515,0,0,0,0,11.630726278246367,Working,Secondary / secondary special,Married,House / apartment,4341,0,1,0,Laborers,2.0,25.0,2.0,36.676712328767124,0,1
2516,1,1,1,0,12.100723240921731,Working,Higher education,Married,House / apartment,3961,0,0,0,Managers,2.0,6.0,2.0,48.50410958904109,0,1
2517,0,0,0,1,11.630726278246367,Commercial associate,Higher education,Married,With parents,3272,0,0,0,Core staff,3.0,56.0,0.0,33.78356164383562,1,5
2518,0,0,1,0,11.877582467350576,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,Unemployed,2.0,2.0,1.0,60.04383561643836,1,7
2519,1,0,0,1,12.218505042023168,State servant,Incomplete higher,Married,With parents,575,0,0,0,Drivers,3.0,3.0,1.0,33.13972602739726,1,3
2520,0,0,1,1,12.32386457003594,Commercial associate,Higher education,Married,House / apartment,1953,0,0,0,Sales staff,3.0,7.0,2.0,35.64657534246575,1,6
2521,0,1,1,0,11.877582467350576,Working,Secondary / secondary special,Married,House / apartment,5665,1,1,0,Cooking staff,2.0,52.0,1.0,59.92054794520548,0,1
2522,0,1,1,1,11.630726278246367,Working,Higher education,Married,House / apartment,2926,0,0,0,Laborers,3.0,2.0,1.0,27.5013698630137,0,1
2523,1,1,1,0,12.47228334911072,Working,Incomplete higher,Separated,House / apartment,5627,0,0,0,Drivers,1.0,42.0,2.0,59.131506849315066,0,1
2524,0,0,1,2,12.100723240921731,State servant,Higher education,Married,House / apartment,3578,0,0,0,Core staff,4.0,32.0,2.0,30.19178082191781,1,6
2525,0,1,1,0,12.419173941766314,Working,Secondary / secondary special,Married,House / apartment,1113,0,0,0,Laborers,2.0,19.0,2.0,50.09041095890411,1,9
2526,0,0,1,1,11.9671934355799,Working,Secondary / secondary special,Married,House / apartment,1812,0,0,0,Drivers,3.0,16.0,0.0,49.726027397260275,1,6
2527,0,1,1,0,11.9671934355799,Working,Secondary / secondary special,Single / not married,House / apartment,3913,0,0,0,Laborers,1.0,34.0,2.0,52.21095890410959,0,1
2528,0,0,0,1,11.813044872125642,State servant,Higher education,Married,House / apartment,1022,1,0,0,Managers,3.0,26.0,1.0,25.9013698630137,1,5
2529,1,1,1,0,12.854489160993227,Working,Secondary / secondary special,Single / not married,House / apartment,3021,0,0,0,Laborers,1.0,21.0,2.0,59.175342465753424,1,3
2530,1,1,1,0,12.218505042023168,Commercial associate,Secondary / secondary special,Married,House / apartment,210,0,0,0,Laborers,2.0,6.0,0.0,34.4027397260274,1,3
2531,0,0,1,0,11.9671934355799,Commercial associate,Secondary / secondary special,Married,House / apartment,3232,0,0,0,Laborers,2.0,31.0,2.0,47.153424657534245,1,5
2532,1,1,0,0,12.506184645360484,Commercial associate,Higher education,Single / not married,House / apartment,158,0,0,0,Core staff,1.0,14.0,2.0,26.073972602739726,1,3
2533,1,0,1,0,11.356295046464133,State servant,Secondary / secondary special,Separated,Co-op apartment,8737,1,1,0,Core staff,1.0,3.0,1.0,45.320547945205476,1,2
2534,0,0,1,0,12.86618513995722,Commercial associate,Secondary / secondary special,Married,House / apartment,4979,0,0,0,Sales staff,2.0,54.0,1.0,55.01917808219178,1,7
2535,0,0,1,1,13.42247093281324,Commercial associate,Higher education,Married,House / apartment,1398,0,1,0,Sales staff,3.0,8.0,2.0,43.40547945205479,1,6
2536,0,0,1,0,11.908353705147666,Working,Secondary / secondary special,Married,House / apartment,1844,1,0,0,Laborers,2.0,39.0,1.0,33.64109589041096,1,6
2537,0,0,1,0,12.506184645360484,Working,Secondary / secondary special,Married,Municipal apartment,8855,0,0,0,Laborers,2.0,12.0,2.0,57.775342465753425,1,6
2538,1,0,0,1,12.506184645360484,Working,Secondary / secondary special,Married,House / apartment,554,1,0,0,Managers,3.0,46.0,2.0,27.24109589041096,1,13
2539,1,0,0,0,12.100723240921731,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1953,0,0,0,Laborers,1.0,2.0,1.0,26.243835616438357,1,3
2540,1,1,0,0,12.100723240921731,Commercial associate,Higher education,Single / not married,House / apartment,2512,1,1,0,Sales staff,1.0,33.0,0.0,26.517808219178082,1,3
2541,1,0,0,0,12.32386457003594,Commercial associate,Secondary / secondary special,Married,House / apartment,1436,0,0,0,Low-skill Laborers,2.0,39.0,2.0,36.536986301369865,1,7
2542,0,1,1,1,11.407587171287714,Commercial associate,Secondary / secondary special,Married,House / apartment,219,1,0,0,Core staff,3.0,54.0,2.0,40.465753424657535,1,2
2543,0,0,0,0,12.218505042023168,Working,Higher education,Married,House / apartment,4839,0,0,1,Core staff,2.0,32.0,2.0,52.797260273972604,1,6
2544,0,0,1,0,11.630726278246367,Working,Secondary / secondary special,Married,Municipal apartment,3680,0,0,0,Laborers,2.0,36.0,2.0,56.40821917808219,1,10
2545,1,1,1,0,12.218505042023168,Working,Incomplete higher,Married,House / apartment,857,0,1,0,Security staff,2.0,15.0,1.0,47.23835616438356,1,3
2546,0,1,1,2,11.407587171287714,Working,Higher education,Married,House / apartment,1928,1,1,0,Accountants,4.0,58.0,0.0,31.778082191780822,1,5
2547,0,0,0,2,12.218505042023168,Working,Secondary / secondary special,Married,House / apartment,2720,0,0,0,Sales staff,4.0,30.0,1.0,36.83835616438356,1,16
2548,0,1,1,0,11.813044872125642,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,23.0,2.0,60.5972602739726,1,4
2549,1,1,0,0,12.793864865972417,Working,Higher education,Civil marriage,House / apartment,3092,1,0,0,Managers,2.0,47.0,2.0,32.441095890410956,1,9
2550,1,1,1,0,11.9671934355799,Working,Secondary / secondary special,Married,House / apartment,10236,1,1,0,Core staff,2.0,50.0,2.0,60.31232876712329,1,3
2551,0,0,0,1,12.506184645360484,Working,Secondary / secondary special,Separated,House / apartment,1292,1,1,0,High skill tech staff,2.0,28.0,2.0,40.673972602739724,1,4
2552,0,1,0,1,12.075405717834519,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,3.0,57.0,2.0,54.778082191780825,1,2
2553,0,1,1,0,11.630726278246367,Commercial associate,Higher education,Married,With parents,5145,0,0,0,Accountants,2.0,48.0,1.0,34.602739726027394,1,5
2554,0,0,1,0,12.911647284348089,Working,Higher education,Married,House / apartment,7627,0,0,0,Core staff,2.0,17.0,0.0,47.84931506849315,1,13
2555,0,1,1,1,11.9671934355799,Working,Incomplete higher,Civil marriage,House / apartment,2753,0,0,0,Laborers,3.0,29.0,1.0,35.74246575342466,1,4
2556,1,1,1,2,12.32386457003594,Working,Higher education,Married,House / apartment,992,0,0,0,Drivers,4.0,33.0,2.0,36.865753424657534,1,12
2557,0,0,1,2,11.9671934355799,State servant,Secondary / secondary special,Married,House / apartment,932,0,0,1,Managers,4.0,5.0,1.0,34.74520547945205,1,4
2558,1,0,1,0,12.506184645360484,Working,Secondary / secondary special,Married,House / apartment,1000,0,1,0,Laborers,2.0,13.0,2.0,44.153424657534245,1,2
2559,0,0,1,0,12.58622678323751,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,0,Unemployed,1.0,5.0,1.0,61.85205479452055,1,11
2560,0,0,1,0,11.119912506051302,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,45.0,2.0,60.33424657534247,1,2
2561,1,1,1,2,12.100723240921731,Working,Secondary / secondary special,Civil marriage,House / apartment,4813,0,0,0,Laborers,4.0,49.0,0.0,35.778082191780825,1,16
2562,0,0,1,0,11.407587171287714,Working,Secondary / secondary special,Separated,House / apartment,3565,1,1,0,Laborers,1.0,55.0,2.0,50.85205479452055,1,5
2563,0,0,1,0,12.218505042023168,Commercial associate,Higher education,Married,House / apartment,2208,1,1,0,Managers,2.0,29.0,2.0,35.53972602739726,1,2
2564,1,0,1,0,12.419173941766314,Working,Secondary / secondary special,Married,House / apartment,765,1,0,0,High skill tech staff,2.0,5.0,2.0,52.83287671232877,1,2
2565,0,0,0,0,12.218505042023168,Working,Secondary / secondary special,Married,House / apartment,3503,0,0,0,Sales staff,2.0,4.0,1.0,54.92054794520548,1,4
2566,1,0,0,0,11.813044872125642,Working,Secondary / secondary special,Married,House / apartment,1259,1,0,0,High skill tech staff,2.0,24.0,1.0,28.405479452054795,1,7
2567,1,0,1,1,11.813044872125642,Working,Secondary / secondary special,Married,House / apartment,1473,1,1,0,Laborers,3.0,52.0,2.0,51.28493150684932,1,7
2568,0,1,1,0,11.813044872125642,Working,Secondary / secondary special,Separated,House / apartment,1406,0,0,0,Laborers,1.0,52.0,0.0,44.413698630136984,1,4
2569,0,0,1,0,11.744053058823512,Working,Secondary / secondary special,Married,House / apartment,2544,1,1,0,Laborers,2.0,40.0,0.0,59.726027397260275,1,2
2570,0,0,1,0,11.119912506051302,Pensioner,Lower secondary,Single / not married,House / apartment,0,0,0,0,Unemployed,1.0,38.0,2.0,60.67123287671233,1,8
2571,0,0,1,0,11.302229124707774,State servant,Higher education,Widow,House / apartment,6712,0,0,0,High skill tech staff,1.0,18.0,1.0,53.25753424657534,1,5
