index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month,credit,Age,id,dup,cards,family_category
2970,0,0,1,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,7.0,1.0,59.12054794520548,2426,1,6,small
2971,1,1,1,0,292500.0,Commercial associate,Higher education,Married,House / apartment,765,0,1,0,High skill tech staff,2.0,44.0,1.0,32.09315068493151,1397,1,5,small
2972,1,1,1,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1613,0,0,0,Laborers,1.0,25.0,2.0,27.265753424657536,1493,1,21,Nuclear
2973,1,1,0,1,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,Unemployed,3.0,20.0,2.0,51.21095890410959,2393,1,7,small
2974,1,0,0,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,523,0,0,0,Laborers,3.0,27.0,2.0,28.8,2427,1,5,small
2975,0,1,1,1,360000.0,Working,Higher education,Married,House / apartment,2475,0,0,0,Laborers,3.0,45.0,1.0,31.832876712328765,1008,1,10,small
2976,0,0,0,1,90000.0,Working,Secondary / secondary special,Married,Municipal apartment,1191,0,0,0,Sales staff,3.0,13.0,2.0,42.89041095890411,2428,1,3,small
2977,0,0,1,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,655,0,0,0,Managers,2.0,10.0,0.0,44.654794520547945,2429,1,6,small
2978,0,0,1,0,157500.0,Working,Higher education,Separated,House / apartment,3748,0,0,0,Laborers,1.0,35.0,2.0,48.26849315068493,1044,1,3,Nuclear
2979,1,1,1,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,824,1,1,0,High skill tech staff,4.0,23.0,2.0,38.88219178082192,2061,1,8,big
2980,0,0,1,0,112500.0,State servant,Higher education,Civil marriage,With parents,544,0,0,0,Core staff,2.0,0.0,1.0,24.493150684931507,989,1,4,small
2981,0,1,1,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,Unemployed,2.0,28.0,2.0,54.57808219178082,2430,1,7,small
2982,0,0,0,1,121500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,393,1,0,0,Core staff,3.0,25.0,2.0,34.83835616438356,1232,1,6,small
2983,0,0,1,1,112500.0,State servant,Secondary / secondary special,Married,House / apartment,1228,0,0,1,Core staff,3.0,8.0,2.0,26.706849315068492,2431,1,3,small
2984,0,0,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1254,0,0,0,Laborers,2.0,39.0,2.0,40.797260273972604,1363,1,3,small
2985,0,1,1,0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,20.0,1.0,65.11780821917809,833,1,12,small
2986,1,0,0,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,316,1,0,0,Core staff,2.0,22.0,2.0,39.28493150684932,2432,1,3,small
2987,0,0,0,0,72000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1466,1,0,0,Cleaning staff,1.0,14.0,1.0,51.50410958904109,2174,1,15,Nuclear
2988,1,1,1,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,932,0,0,1,Laborers,1.0,36.0,2.0,32.131506849315066,2433,1,5,Nuclear
2989,0,0,1,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,13.0,2.0,61.35890410958904,2434,1,3,small
2990,0,0,1,0,171000.0,Student,Higher education,Married,House / apartment,3904,0,0,1,Core staff,2.0,60.0,2.0,51.38630136986301,2435,1,4,small
2991,0,0,1,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,4581,0,1,0,Laborers,2.0,30.0,2.0,54.24109589041096,2436,1,7,small
2992,0,0,1,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,28.0,2.0,59.87397260273973,2437,1,7,small
2993,1,0,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,4553,0,1,0,Laborers,2.0,58.0,2.0,53.172602739726024,17,1,6,small
2994,0,1,1,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,49.0,2.0,61.56438356164384,2438,1,4,small
2995,0,0,0,0,270000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,563,0,0,0,Managers,2.0,2.0,1.0,35.12054794520548,2439,1,2,small
2996,0,0,0,0,216000.0,Working,Secondary / secondary special,Separated,House / apartment,561,1,0,0,Cleaning staff,1.0,29.0,2.0,54.964383561643835,537,1,5,Nuclear
2997,1,0,0,0,202500.0,State servant,Higher education,Married,House / apartment,5006,0,0,0,Core staff,2.0,17.0,2.0,34.863013698630134,2440,1,4,small
2998,0,1,1,1,126000.0,Working,Higher education,Married,House / apartment,157,0,0,0,Laborers,3.0,8.0,2.0,25.865753424657534,2441,1,8,small
2999,0,1,0,0,108000.0,Working,Secondary / secondary special,Married,With parents,3195,1,0,0,Laborers,2.0,39.0,2.0,33.558904109589044,549,1,7,small
3000,0,0,1,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,11.0,0.0,52.06027397260274,2442,1,3,small
3001,1,0,0,1,225000.0,Commercial associate,Secondary / secondary special,Married,With parents,1912,0,0,0,Drivers,3.0,21.0,0.0,48.95342465753425,411,1,11,small
3002,0,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2758,1,1,0,Core staff,2.0,25.0,2.0,43.49315068493151,2443,1,13,small
3003,1,0,1,0,143100.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,Unemployed,2.0,4.0,1.0,62.4,2444,0,1,small
3004,0,0,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,3170,1,1,0,Laborers,3.0,43.0,1.0,27.704109589041096,354,1,20,small
3005,1,1,0,2,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2879,0,1,0,Laborers,4.0,34.0,2.0,42.4,299,1,4,big
3006,0,0,1,0,193500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,121,0,0,0,Laborers,2.0,3.0,1.0,49.06575342465754,2445,1,5,small
3007,0,1,1,0,225000.0,Working,Higher education,Single / not married,House / apartment,593,0,1,1,Laborers,1.0,8.0,2.0,26.542465753424658,783,1,4,Nuclear
3008,0,1,0,0,135000.0,Working,Incomplete higher,Civil marriage,House / apartment,219,1,0,0,Sales staff,2.0,20.0,2.0,27.583561643835615,2446,1,3,small
3009,0,0,1,0,184500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,0,Unemployed,1.0,24.0,0.0,67.34246575342466,2447,1,3,Nuclear
3010,0,1,1,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,734,0,0,0,Core staff,2.0,24.0,2.0,28.224657534246575,253,1,12,small
3011,0,0,1,0,225000.0,State servant,Higher education,Married,House / apartment,202,0,0,0,Core staff,2.0,3.0,1.0,30.073972602739726,2448,0,1,small
3012,1,0,1,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,513,1,1,0,Laborers,2.0,31.0,2.0,28.284931506849315,877,1,5,small
3013,0,1,1,2,90000.0,Working,Higher education,Married,House / apartment,2317,0,0,0,Medicine staff,4.0,24.0,2.0,28.372602739726027,2449,1,3,big
3014,1,0,0,0,270000.0,State servant,Secondary / secondary special,Single / not married,With parents,1996,0,0,1,Core staff,1.0,21.0,2.0,26.435616438356163,2450,0,1,Nuclear
3015,0,0,0,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,374,1,0,0,Sales staff,2.0,24.0,0.0,43.175342465753424,2451,1,5,small
3016,0,0,1,0,270000.0,Pensioner,Higher education,Single / not married,House / apartment,0,0,1,0,Unemployed,1.0,38.0,1.0,58.35342465753425,2452,1,2,Nuclear
3017,0,1,1,1,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,134,0,1,0,Accountants,3.0,18.0,2.0,30.306849315068494,1278,1,7,small
3018,1,1,1,2,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1382,0,0,0,Laborers,4.0,13.0,0.0,44.06575342465754,2453,1,10,big
3019,0,0,1,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1552,1,1,0,Laborers,2.0,9.0,2.0,52.61643835616438,1124,1,7,small
3020,0,0,1,0,292500.0,Working,Higher education,Single / not married,House / apartment,108,0,0,0,Laborers,1.0,39.0,0.0,41.92602739726028,2454,1,9,Nuclear
3021,0,0,0,0,270000.0,State servant,Secondary / secondary special,Separated,House / apartment,12332,0,1,1,Medicine staff,1.0,37.0,2.0,53.04931506849315,100,1,10,Nuclear
3022,0,0,1,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,3680,0,0,0,Laborers,2.0,12.0,2.0,56.40821917808219,305,1,10,small
3023,0,0,0,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,374,1,0,0,Sales staff,2.0,25.0,2.0,43.175342465753424,2451,1,5,small
3024,1,0,1,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,381,0,0,0,Laborers,2.0,51.0,2.0,33.95616438356164,2077,1,8,small
3025,0,0,1,0,121500.0,Working,Secondary / secondary special,Widow,House / apartment,2417,1,1,0,Laborers,1.0,24.0,1.0,47.75890410958904,731,1,9,Nuclear
3026,0,0,1,2,270000.0,Commercial associate,Higher education,Married,House / apartment,2331,0,0,0,Laborers,4.0,4.0,2.0,31.523287671232875,2455,1,5,big
3027,0,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,438,0,0,0,Laborers,2.0,41.0,2.0,41.15890410958904,2456,1,2,small
3028,1,1,1,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,2077,0,0,0,Sales staff,2.0,15.0,2.0,28.63013698630137,2457,1,7,small
3029,1,1,1,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,1353,0,0,0,Laborers,2.0,13.0,2.0,50.8027397260274,529,1,8,small
3030,0,0,1,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,46.0,0.0,53.9972602739726,2458,1,6,small
3031,1,1,1,2,225000.0,Working,Secondary / secondary special,Married,Rented apartment,5469,0,0,0,Laborers,4.0,56.0,1.0,35.608219178082194,356,1,7,big
3032,0,0,0,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,6131,1,0,0,Medicine staff,2.0,16.0,2.0,59.61917808219178,2459,0,1,small
3033,0,0,1,0,135000.0,Commercial associate,Higher education,Married,House / apartment,923,1,0,1,Core staff,2.0,14.0,1.0,24.55068493150685,2460,1,7,small
3034,0,0,0,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,5004,0,0,0,Medicine staff,4.0,28.0,2.0,46.57808219178082,2309,1,7,big
3035,1,1,0,0,225000.0,Working,Secondary / secondary special,Civil marriage,Office apartment,3110,0,0,0,Laborers,2.0,20.0,0.0,57.14520547945205,2461,1,4,small
3036,1,0,1,0,157500.0,Working,Incomplete higher,Married,House / apartment,453,1,1,0,Laborers,2.0,39.0,2.0,37.484931506849314,1611,1,4,small
3037,0,0,0,0,247500.0,Working,Higher education,Married,House / apartment,7400,1,1,0,Managers,2.0,28.0,1.0,38.728767123287675,147,1,9,small
3038,0,0,1,0,247500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,5.0,0.0,58.01917808219178,2462,1,2,small
3039,0,0,0,0,126000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,0,0,0,Unemployed,1.0,25.0,2.0,52.57808219178082,2463,1,2,Nuclear
3040,1,1,1,0,405000.0,Working,Secondary / secondary special,Married,House / apartment,1086,1,0,0,Managers,2.0,24.0,1.0,44.70958904109589,2058,1,4,small
3041,1,1,1,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1613,0,0,0,Laborers,1.0,1.0,0.0,27.265753424657536,1493,1,21,Nuclear
3042,0,0,1,2,103500.0,Working,Secondary / secondary special,Married,House / apartment,1882,1,1,0,Laborers,4.0,12.0,0.0,42.64931506849315,2464,0,1,big
3043,0,0,0,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,96,1,0,0,Laborers,4.0,25.0,0.0,32.5013698630137,2465,1,7,big
3044,0,0,0,1,157500.0,Working,Secondary / secondary special,Civil marriage,With parents,716,0,1,0,Cooking staff,3.0,19.0,2.0,30.7013698630137,2466,1,3,small
3045,1,0,1,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,248,0,0,0,Laborers,2.0,59.0,1.0,46.29041095890411,840,1,14,small
3046,0,1,1,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,16.0,2.0,57.62739726027397,2467,1,4,small
3047,0,0,1,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,14810,0,0,0,Medicine staff,2.0,41.0,2.0,61.18904109589041,2468,1,6,small
3048,1,1,0,0,234000.0,Working,Secondary / secondary special,Married,House / apartment,858,1,1,0,Laborers,2.0,19.0,2.0,53.09041095890411,515,1,7,small
3049,0,1,1,1,135000.0,Working,Higher education,Married,House / apartment,721,0,0,0,Laborers,3.0,30.0,2.0,33.07123287671233,2469,1,8,small
3050,0,0,0,0,306000.0,State servant,Higher education,Married,House / apartment,5587,0,0,0,Medicine staff,2.0,21.0,2.0,34.73150684931507,928,1,10,small
3051,1,1,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,7804,1,0,0,Laborers,2.0,46.0,1.0,52.52328767123288,2470,1,4,small
3052,0,0,0,0,180000.0,Working,Incomplete higher,Widow,House / apartment,1897,1,1,0,Core staff,1.0,19.0,2.0,53.778082191780825,2471,1,6,Nuclear
3053,1,1,1,1,360000.0,Working,Higher education,Married,House / apartment,1327,0,0,0,Drivers,3.0,60.0,0.0,42.61917808219178,1004,1,2,small
3054,1,0,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1626,0,0,0,Laborers,2.0,14.0,2.0,30.28219178082192,2472,1,5,small
3055,0,0,0,0,157500.0,Commercial associate,Higher education,Married,House / apartment,1262,1,1,0,Laborers,2.0,33.0,1.0,46.18082191780822,1710,1,7,small
3056,0,0,1,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1868,1,1,0,Managers,1.0,43.0,2.0,44.104109589041094,2473,0,1,Nuclear
3057,1,1,1,2,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,293,1,1,0,Drivers,4.0,50.0,1.0,39.66301369863014,954,1,5,big
3058,0,0,0,1,99000.0,Working,Secondary / secondary special,Married,House / apartment,422,0,0,0,Laborers,3.0,41.0,0.0,42.81095890410959,55,1,7,small
3059,0,0,1,0,315000.0,Working,Higher education,Separated,House / apartment,12949,0,0,0,Core staff,1.0,6.0,2.0,60.33424657534247,2474,0,1,Nuclear
3060,0,0,1,1,180000.0,Working,Higher education,Civil marriage,House / apartment,1882,0,0,0,Sales staff,3.0,54.0,1.0,37.71780821917808,259,1,8,small
3061,1,1,0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,4491,0,0,0,Laborers,3.0,24.0,1.0,31.5013698630137,224,1,7,small
3062,1,1,0,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,4624,0,0,0,Managers,3.0,14.0,0.0,33.01917808219178,2475,1,3,small
3063,0,0,0,1,202500.0,State servant,Secondary / secondary special,Single / not married,Municipal apartment,6216,0,1,0,Cooking staff,2.0,19.0,2.0,52.8,2476,1,4,small
3064,0,0,0,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,5782,0,1,0,Laborers,2.0,38.0,2.0,53.14794520547945,2477,0,1,small
3065,0,0,0,0,135000.0,Working,Secondary / secondary special,Married,With parents,869,0,0,0,Laborers,2.0,41.0,2.0,33.63835616438356,2478,1,8,small
3066,0,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,2464,0,1,0,Managers,2.0,59.0,2.0,40.443835616438356,2479,1,4,small
3067,0,0,1,1,112500.0,Working,Secondary / secondary special,Separated,House / apartment,424,0,0,0,Sales staff,2.0,7.0,1.0,40.893150684931506,2480,0,1,small
3068,1,0,0,0,247500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,1747,0,0,1,Security staff,2.0,39.0,2.0,52.035616438356165,2481,1,4,small
3069,0,0,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,3017,1,1,0,Laborers,2.0,21.0,2.0,46.441095890410956,2482,1,7,small
3070,0,0,1,0,90000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,0,Unemployed,2.0,25.0,2.0,58.31780821917808,2483,1,4,small
3071,0,1,0,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,431,0,0,0,Managers,3.0,48.0,2.0,27.693150684931506,2484,1,2,small
3072,0,0,1,1,243000.0,Working,Higher education,Married,House / apartment,5966,0,0,1,Core staff,3.0,22.0,1.0,39.16438356164384,2485,1,2,small
3073,0,1,1,0,180000.0,Commercial associate,Higher education,Married,House / apartment,6565,0,0,0,Core staff,2.0,17.0,2.0,55.24657534246575,1988,1,9,small
3074,1,1,0,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,636,0,0,0,Drivers,1.0,15.0,2.0,29.76986301369863,1995,1,3,Nuclear
3075,0,0,0,0,74250.0,Working,Higher education,Separated,Municipal apartment,5243,0,1,0,Core staff,1.0,34.0,2.0,52.27945205479452,2486,1,2,Nuclear
3076,0,1,1,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2162,0,0,0,Accountants,3.0,28.0,0.0,32.706849315068496,13,1,5,small
3077,0,0,0,0,157500.0,Commercial associate,Higher education,Married,House / apartment,4846,0,1,0,High skill tech staff,2.0,30.0,2.0,37.37534246575343,2487,1,5,small
3078,1,1,0,0,360000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,1261,1,0,0,Laborers,1.0,8.0,1.0,25.846575342465755,802,1,3,Nuclear
3079,0,0,1,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,13.0,0.0,53.9972602739726,2458,1,6,small
3080,0,0,0,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,97,1,0,0,Laborers,2.0,10.0,2.0,46.23561643835617,2488,1,6,small
3081,1,1,1,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,4707,0,0,1,Security staff,4.0,6.0,2.0,41.67123287671233,893,1,4,big
3082,0,0,1,1,67500.0,Commercial associate,Higher education,Married,House / apartment,133,0,0,0,Laborers,3.0,21.0,1.0,23.34246575342466,2489,1,2,small
3083,0,1,1,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,265,0,0,1,Drivers,4.0,31.0,2.0,33.989041095890414,2490,1,3,big
3084,0,0,1,0,166500.0,Working,Secondary / secondary special,Single / not married,With parents,612,0,0,1,Sales staff,1.0,10.0,2.0,26.410958904109588,2491,1,3,Nuclear
3085,1,1,0,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1595,1,0,0,Managers,3.0,24.0,2.0,30.4027397260274,2492,0,1,small
3086,0,0,1,0,202500.0,Working,Higher education,Married,House / apartment,2832,0,0,0,Laborers,2.0,56.0,0.0,53.271232876712325,1561,1,9,small
3087,1,0,0,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1737,1,0,0,Laborers,2.0,11.0,2.0,31.495890410958904,2493,1,5,small
3088,1,1,1,2,180000.0,Working,Higher education,Married,House / apartment,1230,0,0,0,Laborers,4.0,25.0,2.0,53.64383561643836,1028,1,2,big
3089,0,0,1,0,207000.0,Working,Secondary / secondary special,Married,House / apartment,407,0,1,0,Laborers,2.0,6.0,2.0,56.131506849315066,2494,1,2,small
3090,1,0,0,1,207000.0,State servant,Higher education,Married,Office apartment,2623,0,0,0,Core staff,3.0,36.0,2.0,40.797260273972604,2368,1,3,small
3091,0,0,0,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,52.0,2.0,62.28493150684932,2495,0,1,small
